TransactionID,Amount,Date,ReferenceNo
TXN-10559,4207.41,29-01-2026,REF-50559
TXN-10560,4207.41,29-01-2026,REF-50560
TXN-10561,4207.41,29-01-2026,REF-50561
TXN-10562,4207.41,29-01-2026,REF-50562
TXN-10563,4207.41,29-01-2026,REF-50563
TXN-10564,4207.41,29-01-2026,REF-50564
TXN-10565,4207.41,29-01-2026,REF-50565
TXN-10566,4207.41,29-01-2026,REF-50566
TXN-10567,4207.41,29-01-2026,REF-50567
TXN-10568,4207.41,29-01-2026,REF-50568
TXN-10569,4207.41,29-01-2026,REF-50569
TXN-10570,4207.41,29-01-2026,REF-50570
TXN-10571,4207.41,29-01-2026,REF-50571
TXN-10572,4207.41,29-01-2026,REF-50572
TXN-10573,4207.41,29-01-2026,REF-50573
TXN-10574,4207.41,29-01-2026,REF-50574
TXN-10575,4207.41,29-01-2026,REF-50575
TXN-10576,4207.41,29-01-2026,REF-50576
TXN-10577,4207.41,29-01-2026,REF-50577
TXN-10578,4207.41,29-01-2026,REF-50578
TXN-10579,4207.41,29-01-2026,REF-50579
TXN-10580,4207.41,29-01-2026,REF-50580
TXN-10581,4207.41,29-01-2026,REF-50581
TXN-10582,4207.41,29-01-2026,REF-50582
TXN-10583,4207.41,29-01-2026,REF-50583
TXN-10584,4207.41,29-01-2026,REF-50584
TXN-10585,4207.41,29-01-2026,REF-50585
TXN-10586,4207.41,29-01-2026,REF-50586
TXN-10587,4207.41,29-01-2026,REF-50587
TXN-10588,4207.41,29-01-2026,REF-50588
TXN-10589,4207.41,29-01-2026,REF-50589
TXN-10590,4207.41,29-01-2026,REF-50590
TXN-10591,4207.41,29-01-2026,REF-50591
TXN-10592,4207.41,29-01-2026,REF-50592
TXN-10593,4207.41,29-01-2026,REF-50593
TXN-10594,4207.41,29-01-2026,REF-50594
TXN-10595,4207.41,29-01-2026,REF-50595
TXN-10596,4207.41,29-01-2026,REF-50596
TXN-10597,4207.41,29-01-2026,REF-50597
TXN-10598,4207.41,29-01-2026,REF-50598
TXN-10599,4207.41,29-01-2026,REF-50599
TXN-10600,4207.41,29-01-2026,REF-50600
TXN-10601,4207.41,29-01-2026,REF-50601
TXN-10602,4207.41,29-01-2026,REF-50602
TXN-10603,4207.41,29-01-2026,REF-50603
TXN-10604,4207.41,29-01-2026,REF-50604
TXN-10605,4207.41,29-01-2026,REF-50605
TXN-10606,4207.41,29-01-2026,REF-50606
TXN-10607,4207.41,29-01-2026,REF-50607
TXN-10608,4207.41,29-01-2026,REF-50608
TXN-10609,4207.41,29-01-2026,REF-50609
TXN-10610,4207.41,29-01-2026,REF-50610
TXN-10611,4207.41,29-01-2026,REF-50611
TXN-10612,4207.41,29-01-2026,REF-50612
TXN-10613,4207.41,29-01-2026,REF-50613
TXN-10614,4207.41,29-01-2026,REF-50614
TXN-10615,4207.41,29-01-2026,REF-50615
TXN-10616,4207.41,29-01-2026,REF-50616
TXN-10617,4207.41,29-01-2026,REF-50617
TXN-10618,4207.41,29-01-2026,REF-50618
TXN-10619,4207.41,29-01-2026,REF-50619
TXN-10620,4207.41,29-01-2026,REF-50620
TXN-10621,4207.41,29-01-2026,REF-50621
TXN-10622,4207.41,29-01-2026,REF-50622
TXN-10623,4207.41,29-01-2026,REF-50623
TXN-10624,4207.41,29-01-2026,REF-50624
TXN-10625,4207.41,29-01-2026,REF-50625
TXN-10626,4207.41,29-01-2026,REF-50626
TXN-10627,4207.41,29-01-2026,REF-50627
TXN-10628,4207.41,29-01-2026,REF-50628
TXN-10629,4207.41,29-01-2026,REF-50629
TXN-10630,4207.41,29-01-2026,REF-50630
TXN-10631,4207.41,29-01-2026,REF-50631
TXN-10632,4207.41,29-01-2026,REF-50632
TXN-10633,4207.41,29-01-2026,REF-50633
TXN-10634,4207.41,29-01-2026,REF-50634
TXN-10635,4207.41,29-01-2026,REF-50635
TXN-10636,4207.41,29-01-2026,REF-50636
TXN-10637,4207.41,29-01-2026,REF-50637
TXN-10638,4207.41,29-01-2026,REF-50638
TXN-10639,4207.41,29-01-2026,REF-50639
TXN-10640,4207.41,29-01-2026,REF-50640
TXN-10641,4207.41,29-01-2026,REF-50641
TXN-10642,4207.41,29-01-2026,REF-50642
TXN-10643,4207.41,29-01-2026,REF-50643
TXN-10644,4207.41,29-01-2026,REF-50644
TXN-10645,4207.41,29-01-2026,REF-50645
TXN-10646,4207.41,29-01-2026,REF-50646
TXN-10647,4207.41,29-01-2026,REF-50647
TXN-10648,4207.41,29-01-2026,REF-50648
TXN-10649,4207.41,29-01-2026,REF-50649
TXN-10650,4207.41,29-01-2026,REF-50650
TXN-10651,4207.41,29-01-2026,REF-50651
TXN-10652,4207.41,29-01-2026,REF-50652
TXN-10653,4207.41,29-01-2026,REF-50653
TXN-10654,4207.41,29-01-2026,REF-50654
TXN-10655,4207.41,29-01-2026,REF-50655
TXN-10656,4207.41,29-01-2026,REF-50656
TXN-10657,4207.41,29-01-2026,REF-50657
TXN-10658,4207.41,29-01-2026,REF-50658
TXN-10659,4207.41,29-01-2026,REF-50659
TXN-10660,4207.41,29-01-2026,REF-50660
TXN-10661,4207.41,29-01-2026,REF-50661
TXN-10662,4207.41,29-01-2026,REF-50662
TXN-10663,4207.41,29-01-2026,REF-50663
TXN-10664,4207.41,29-01-2026,REF-50664
TXN-10665,4207.41,29-01-2026,REF-50665
TXN-10666,4207.41,29-01-2026,REF-50666
TXN-10667,4207.41,29-01-2026,REF-50667
TXN-10668,4207.41,29-01-2026,REF-50668
TXN-10669,4207.41,29-01-2026,REF-50669
TXN-10670,4207.41,29-01-2026,REF-50670
TXN-10671,4207.41,29-01-2026,REF-50671
TXN-10672,4207.41,29-01-2026,REF-50672
TXN-10673,4207.41,29-01-2026,REF-50673
TXN-10674,4207.41,29-01-2026,REF-50674
TXN-10675,4207.41,29-01-2026,REF-50675
TXN-10676,4207.41,29-01-2026,REF-50676
TXN-10677,4207.41,29-01-2026,REF-50677
TXN-10678,4207.41,29-01-2026,REF-50678
TXN-10679,4207.41,29-01-2026,REF-50679
TXN-10680,4207.41,29-01-2026,REF-50680
TXN-10681,4207.41,29-01-2026,REF-50681
TXN-10682,4207.41,29-01-2026,REF-50682
TXN-10683,4207.41,29-01-2026,REF-50683
TXN-10684,4207.41,29-01-2026,REF-50684
TXN-10685,4207.41,29-01-2026,REF-50685
TXN-10686,4207.41,29-01-2026,REF-50686
TXN-10687,4207.41,29-01-2026,REF-50687
TXN-10688,4207.41,29-01-2026,REF-50688
TXN-10689,4207.41,29-01-2026,REF-50689
TXN-10690,4207.41,29-01-2026,REF-50690
TXN-10691,4207.41,29-01-2026,REF-50691
TXN-10692,4207.41,29-01-2026,REF-50692
TXN-10693,4207.41,29-01-2026,REF-50693
TXN-10694,4207.41,29-01-2026,REF-50694
TXN-10695,4207.41,29-01-2026,REF-50695
TXN-10696,4207.41,29-01-2026,REF-50696
TXN-10697,4207.41,29-01-2026,REF-50697
TXN-10698,4207.41,29-01-2026,REF-50698
TXN-10699,4207.41,29-01-2026,REF-50699
TXN-10700,4207.41,29-01-2026,REF-50700
TXN-10701,4207.41,29-01-2026,REF-50701
TXN-10702,4207.41,29-01-2026,REF-50702
TXN-10703,4207.41,29-01-2026,REF-50703
TXN-10704,4207.41,29-01-2026,REF-50704
TXN-10705,4207.41,29-01-2026,REF-50705
TXN-10706,4207.41,29-01-2026,REF-50706
TXN-10707,4207.41,29-01-2026,REF-50707
TXN-10708,4207.41,29-01-2026,REF-50708
TXN-10709,4207.41,29-01-2026,REF-50709
TXN-10710,4207.41,29-01-2026,REF-50710
TXN-10711,4207.41,29-01-2026,REF-50711
TXN-10712,4207.41,29-01-2026,REF-50712
TXN-10713,4207.41,29-01-2026,REF-50713
TXN-10714,4207.41,29-01-2026,REF-50714
TXN-10715,4207.41,29-01-2026,REF-50715
TXN-10716,4207.41,29-01-2026,REF-50716
TXN-10717,4207.41,29-01-2026,REF-50717
TXN-10718,4207.41,29-01-2026,REF-50718
TXN-10719,4207.41,29-01-2026,REF-50719
TXN-10720,4207.41,29-01-2026,REF-50720
TXN-10721,4207.41,29-01-2026,REF-50721
TXN-10722,4207.41,29-01-2026,REF-50722
TXN-10723,4207.41,29-01-2026,REF-50723
TXN-10724,4207.41,29-01-2026,REF-50724
TXN-10725,4207.41,29-01-2026,REF-50725
TXN-10726,4207.41,29-01-2026,REF-50726
TXN-10727,4207.41,29-01-2026,REF-50727
TXN-10728,4207.41,29-01-2026,REF-50728
TXN-10729,4207.41,29-01-2026,REF-50729
TXN-10730,4207.41,29-01-2026,REF-50730
TXN-10731,4207.41,29-01-2026,REF-50731
TXN-10732,4207.41,29-01-2026,REF-50732
TXN-10733,4207.41,29-01-2026,REF-50733
TXN-10734,4207.41,29-01-2026,REF-50734
TXN-10735,4207.41,29-01-2026,REF-50735
TXN-10736,4207.41,29-01-2026,REF-50736
TXN-10737,4207.41,29-01-2026,REF-50737
TXN-10738,4207.41,29-01-2026,REF-50738
TXN-10739,4207.41,29-01-2026,REF-50739
TXN-10740,4207.41,29-01-2026,REF-50740
TXN-10741,4207.41,29-01-2026,REF-50741
TXN-10742,4207.41,29-01-2026,REF-50742
TXN-10743,4207.41,29-01-2026,REF-50743
TXN-10744,4207.41,29-01-2026,REF-50744
TXN-10745,4207.41,29-01-2026,REF-50745
TXN-10746,4207.41,29-01-2026,REF-50746
TXN-10747,4207.41,29-01-2026,REF-50747
TXN-10748,4207.41,29-01-2026,REF-50748
TXN-10749,4207.41,29-01-2026,REF-50749
TXN-10750,4207.41,29-01-2026,REF-50750
TXN-10751,4207.41,29-01-2026,REF-50751
TXN-10752,4207.41,29-01-2026,REF-50752
TXN-10753,4207.41,29-01-2026,REF-50753
TXN-10754,4207.41,29-01-2026,REF-50754
TXN-10755,4207.41,29-01-2026,REF-50755
TXN-10756,4207.41,29-01-2026,REF-50756
TXN-10757,4207.41,29-01-2026,REF-50757
TXN-10758,4207.41,29-01-2026,REF-50758
TXN-10759,4207.41,29-01-2026,REF-50759
TXN-10760,4207.41,29-01-2026,REF-50760
TXN-10761,4207.41,29-01-2026,REF-50761
TXN-10762,4207.41,29-01-2026,REF-50762
TXN-10763,4207.41,29-01-2026,REF-50763
TXN-10764,4207.41,29-01-2026,REF-50764
TXN-10765,4207.41,29-01-2026,REF-50765
TXN-10766,4207.41,29-01-2026,REF-50766
TXN-10767,4207.41,29-01-2026,REF-50767
TXN-10768,4207.41,29-01-2026,REF-50768
TXN-10769,4207.41,29-01-2026,REF-50769
TXN-10770,4207.41,29-01-2026,REF-50770
TXN-10771,4207.41,29-01-2026,REF-50771
TXN-10772,4207.41,29-01-2026,REF-50772
TXN-10773,4207.41,29-01-2026,REF-50773
TXN-10774,4207.41,29-01-2026,REF-50774
TXN-10775,4207.41,29-01-2026,REF-50775
TXN-10776,4207.41,29-01-2026,REF-50776
TXN-10777,4207.41,29-01-2026,REF-50777
TXN-10778,4207.41,29-01-2026,REF-50778
TXN-10779,4207.41,29-01-2026,REF-50779
TXN-10780,4207.41,29-01-2026,REF-50780
TXN-10781,4207.41,29-01-2026,REF-50781
TXN-10782,4207.41,29-01-2026,REF-50782
TXN-10783,4207.41,29-01-2026,REF-50783
TXN-10784,4207.41,29-01-2026,REF-50784
TXN-10785,4207.41,29-01-2026,REF-50785
TXN-10786,4207.41,29-01-2026,REF-50786
TXN-10787,4207.41,29-01-2026,REF-50787
TXN-10788,4207.41,29-01-2026,REF-50788
TXN-10789,4207.41,29-01-2026,REF-50789
TXN-10790,4207.41,29-01-2026,REF-50790
TXN-10791,4207.41,29-01-2026,REF-50791
TXN-10792,4207.41,29-01-2026,REF-50792
TXN-10793,4207.41,29-01-2026,REF-50793
TXN-10794,4207.41,29-01-2026,REF-50794
TXN-10795,4207.41,29-01-2026,REF-50795
TXN-10796,4207.41,29-01-2026,REF-50796
TXN-10797,4207.41,29-01-2026,REF-50797
TXN-10798,4207.41,29-01-2026,REF-50798
TXN-10799,4207.41,29-01-2026,REF-50799
TXN-10800,4207.41,29-01-2026,REF-50800
TXN-10801,4207.41,29-01-2026,REF-50801
TXN-10802,4207.41,29-01-2026,REF-50802
TXN-10803,4207.41,29-01-2026,REF-50803
TXN-10804,4207.41,29-01-2026,REF-50804
TXN-10805,4207.41,29-01-2026,REF-50805
TXN-10806,4207.41,29-01-2026,REF-50806
TXN-10807,4207.41,29-01-2026,REF-50807
TXN-10808,4207.41,29-01-2026,REF-50808
TXN-10809,4207.41,29-01-2026,REF-50809
TXN-10810,4207.41,29-01-2026,REF-50810
TXN-10811,4207.41,29-01-2026,REF-50811
TXN-10812,4207.41,29-01-2026,REF-50812
TXN-10813,4207.41,29-01-2026,REF-50813
TXN-10814,4207.41,29-01-2026,REF-50814
TXN-10815,4207.41,29-01-2026,REF-50815
TXN-10816,4207.41,29-01-2026,REF-50816
TXN-10817,4207.41,29-01-2026,REF-50817
TXN-10818,4207.41,29-01-2026,REF-50818
TXN-10819,4207.41,29-01-2026,REF-50819
TXN-10820,4207.41,29-01-2026,REF-50820
TXN-10821,4207.41,29-01-2026,REF-50821
TXN-10822,4207.41,29-01-2026,REF-50822
TXN-10823,4207.41,29-01-2026,REF-50823
TXN-10824,4207.41,29-01-2026,REF-50824
TXN-10825,4207.41,29-01-2026,REF-50825
TXN-10826,4207.41,29-01-2026,REF-50826
TXN-10827,4207.41,29-01-2026,REF-50827
TXN-10828,4207.41,29-01-2026,REF-50828
TXN-10829,4207.41,29-01-2026,REF-50829
TXN-10830,4207.41,29-01-2026,REF-50830
TXN-10831,4207.41,29-01-2026,REF-50831
TXN-10832,4207.41,29-01-2026,REF-50832
TXN-10833,4207.41,29-01-2026,REF-50833
TXN-10834,4207.41,29-01-2026,REF-50834
TXN-10835,4207.41,29-01-2026,REF-50835
TXN-10836,4207.41,29-01-2026,REF-50836
TXN-10837,4207.41,29-01-2026,REF-50837
TXN-10838,4207.41,29-01-2026,REF-50838
TXN-10839,4207.41,29-01-2026,REF-50839
TXN-10840,4207.41,29-01-2026,REF-50840
TXN-10841,4207.41,29-01-2026,REF-50841
TXN-10842,4207.41,29-01-2026,REF-50842
TXN-10843,4207.41,29-01-2026,REF-50843
TXN-10844,4207.41,29-01-2026,REF-50844
TXN-10845,4207.41,29-01-2026,REF-50845
TXN-10846,4207.41,29-01-2026,REF-50846
TXN-10847,4207.41,29-01-2026,REF-50847
TXN-10848,4207.41,29-01-2026,REF-50848
TXN-10849,4207.41,29-01-2026,REF-50849
TXN-10850,4207.41,29-01-2026,REF-50850
TXN-10851,4207.41,29-01-2026,REF-50851
TXN-10852,4207.41,29-01-2026,REF-50852
TXN-10853,4207.41,29-01-2026,REF-50853
TXN-10854,4207.41,29-01-2026,REF-50854
TXN-10855,4207.41,29-01-2026,REF-50855
TXN-10856,4207.41,29-01-2026,REF-50856
TXN-10857,4207.41,29-01-2026,REF-50857
TXN-10858,4207.41,29-01-2026,REF-50858
TXN-10859,4207.41,29-01-2026,REF-50859
TXN-10860,4207.41,29-01-2026,REF-50860
TXN-10861,4207.41,29-01-2026,REF-50861
TXN-10862,4207.41,29-01-2026,REF-50862
TXN-10863,4207.41,29-01-2026,REF-50863
TXN-10864,4207.41,29-01-2026,REF-50864
TXN-10865,4207.41,29-01-2026,REF-50865
TXN-10866,4207.41,29-01-2026,REF-50866
TXN-10867,4207.41,29-01-2026,REF-50867
TXN-10868,4207.41,29-01-2026,REF-50868
TXN-10869,4207.41,29-01-2026,REF-50869
TXN-10870,4207.41,29-01-2026,REF-50870
TXN-10871,4207.41,29-01-2026,REF-50871
TXN-10872,4207.41,29-01-2026,REF-50872
TXN-10873,4207.41,29-01-2026,REF-50873
TXN-10874,4207.41,29-01-2026,REF-50874
TXN-10875,4207.41,29-01-2026,REF-50875
TXN-10876,4207.41,29-01-2026,REF-50876
TXN-10877,4207.41,29-01-2026,REF-50877
TXN-10878,4207.41,29-01-2026,REF-50878
TXN-10879,4207.41,29-01-2026,REF-50879
TXN-10880,4207.41,29-01-2026,REF-50880
TXN-10881,4207.41,29-01-2026,REF-50881
TXN-10882,4207.41,29-01-2026,REF-50882
TXN-10883,4207.41,29-01-2026,REF-50883
TXN-10884,4207.41,29-01-2026,REF-50884
TXN-10885,4207.41,29-01-2026,REF-50885
TXN-10886,4207.41,29-01-2026,REF-50886
TXN-10887,4207.41,29-01-2026,REF-50887
TXN-10888,4207.41,29-01-2026,REF-50888
TXN-10889,4207.41,29-01-2026,REF-50889
TXN-10890,4207.41,29-01-2026,REF-50890
TXN-10891,4207.41,29-01-2026,REF-50891
TXN-10892,4207.41,29-01-2026,REF-50892
TXN-10893,4207.41,29-01-2026,REF-50893
TXN-10894,4207.41,29-01-2026,REF-50894
TXN-10895,4207.41,29-01-2026,REF-50895
TXN-10896,4207.41,29-01-2026,REF-50896
TXN-10897,4207.41,29-01-2026,REF-50897
TXN-10898,4207.41,29-01-2026,REF-50898
TXN-10899,4207.41,29-01-2026,REF-50899
TXN-10900,4207.41,29-01-2026,REF-50900
TXN-10901,4207.41,29-01-2026,REF-50901
TXN-10902,4207.41,29-01-2026,REF-50902
TXN-10903,4207.41,29-01-2026,REF-50903
TXN-10904,4207.41,29-01-2026,REF-50904
TXN-10905,4207.41,29-01-2026,REF-50905
TXN-10906,4207.41,29-01-2026,REF-50906
TXN-10907,4207.41,29-01-2026,REF-50907
TXN-10908,4207.41,29-01-2026,REF-50908
TXN-10909,4207.41,29-01-2026,REF-50909
TXN-10910,4207.41,29-01-2026,REF-50910
TXN-10911,4207.41,29-01-2026,REF-50911
TXN-10912,4207.41,29-01-2026,REF-50912
TXN-10913,4207.41,29-01-2026,REF-50913
TXN-10914,4207.41,29-01-2026,REF-50914
TXN-10915,4207.41,29-01-2026,REF-50915
TXN-10916,4207.41,29-01-2026,REF-50916
TXN-10917,4207.41,29-01-2026,REF-50917
TXN-10918,4207.41,29-01-2026,REF-50918
TXN-10919,4207.41,29-01-2026,REF-50919
TXN-10920,4207.41,29-01-2026,REF-50920
TXN-10921,4207.41,29-01-2026,REF-50921
TXN-10922,4207.41,29-01-2026,REF-50922
TXN-10923,4207.41,29-01-2026,REF-50923
TXN-10924,4207.41,29-01-2026,REF-50924
TXN-10925,4207.41,29-01-2026,REF-50925
TXN-10926,4207.41,29-01-2026,REF-50926
TXN-10927,4207.41,29-01-2026,REF-50927
TXN-10928,4207.41,29-01-2026,REF-50928
TXN-10929,4207.41,29-01-2026,REF-50929
TXN-10930,4207.41,29-01-2026,REF-50930
TXN-10931,4207.41,29-01-2026,REF-50931
TXN-10932,4207.41,29-01-2026,REF-50932
TXN-10933,4207.41,29-01-2026,REF-50933
TXN-10934,4207.41,29-01-2026,REF-50934
TXN-10935,4207.41,29-01-2026,REF-50935
TXN-10936,4207.41,29-01-2026,REF-50936
TXN-10937,4207.41,29-01-2026,REF-50937
TXN-10938,4207.41,29-01-2026,REF-50938
TXN-10939,4207.41,29-01-2026,REF-50939
TXN-10940,4207.41,29-01-2026,REF-50940
TXN-10941,4207.41,29-01-2026,REF-50941
TXN-10942,4207.41,29-01-2026,REF-50942
TXN-10943,4207.41,29-01-2026,REF-50943
TXN-10944,4207.41,29-01-2026,REF-50944
TXN-10945,4207.41,29-01-2026,REF-50945
TXN-10946,4207.41,29-01-2026,REF-50946
TXN-10947,4207.41,29-01-2026,REF-50947
TXN-10948,4207.41,29-01-2026,REF-50948
TXN-10949,4207.41,29-01-2026,REF-50949
TXN-10950,4207.41,29-01-2026,REF-50950
TXN-10951,4207.41,29-01-2026,REF-50951
TXN-10952,4207.41,29-01-2026,REF-50952
TXN-10953,4207.41,29-01-2026,REF-50953
TXN-10954,4207.41,29-01-2026,REF-50954
TXN-10955,4207.41,29-01-2026,REF-50955
TXN-10956,4207.41,29-01-2026,REF-50956
TXN-10957,4207.41,29-01-2026,REF-50957
TXN-10958,4207.41,29-01-2026,REF-50958
TXN-10959,4207.41,29-01-2026,REF-50959
TXN-10960,4207.41,29-01-2026,REF-50960
TXN-10961,4207.41,29-01-2026,REF-50961
TXN-10962,4207.41,29-01-2026,REF-50962
TXN-10963,4207.41,29-01-2026,REF-50963
TXN-10964,4207.41,29-01-2026,REF-50964
TXN-10965,4207.41,29-01-2026,REF-50965
TXN-10966,4207.41,29-01-2026,REF-50966
TXN-10967,4207.41,29-01-2026,REF-50967
TXN-10968,4207.41,29-01-2026,REF-50968
TXN-10969,4207.41,29-01-2026,REF-50969
TXN-10970,4207.41,29-01-2026,REF-50970
TXN-10971,4207.41,29-01-2026,REF-50971
TXN-10972,4207.41,29-01-2026,REF-50972
TXN-10973,4207.41,29-01-2026,REF-50973
TXN-10974,4207.41,29-01-2026,REF-50974
TXN-10975,4207.41,29-01-2026,REF-50975
TXN-10976,4207.41,29-01-2026,REF-50976
TXN-10977,4207.41,29-01-2026,REF-50977
TXN-10978,4207.41,29-01-2026,REF-50978
TXN-10979,4207.41,29-01-2026,REF-50979
TXN-10980,4207.41,29-01-2026,REF-50980
TXN-10981,4207.41,29-01-2026,REF-50981
TXN-10982,4207.41,29-01-2026,REF-50982
TXN-10983,4207.41,29-01-2026,REF-50983
TXN-10984,4207.41,29-01-2026,REF-50984
TXN-10985,4207.41,29-01-2026,REF-50985
TXN-10986,4207.41,29-01-2026,REF-50986
TXN-10987,4207.41,29-01-2026,REF-50987
TXN-10988,4207.41,29-01-2026,REF-50988
TXN-10989,4207.41,29-01-2026,REF-50989
TXN-10990,4207.41,29-01-2026,REF-50990
TXN-10991,4207.41,29-01-2026,REF-50991
TXN-10992,4207.41,29-01-2026,REF-50992
TXN-10993,4207.41,29-01-2026,REF-50993
TXN-10994,4207.41,29-01-2026,REF-50994
TXN-10995,4207.41,29-01-2026,REF-50995
TXN-10996,4207.41,29-01-2026,REF-50996
TXN-10997,4207.41,29-01-2026,REF-50997
TXN-10998,4207.41,29-01-2026,REF-50998
TXN-10999,4207.41,29-01-2026,REF-50999
TXN-11000,4207.41,29-01-2026,REF-51000
TXN-11001,4207.41,29-01-2026,REF-51001
TXN-11002,4207.41,29-01-2026,REF-51002
TXN-11003,4207.41,29-01-2026,REF-51003
TXN-11004,4207.41,29-01-2026,REF-51004
TXN-11005,4207.41,29-01-2026,REF-51005
TXN-11006,4207.41,29-01-2026,REF-51006
TXN-11007,4207.41,29-01-2026,REF-51007
TXN-11008,4207.41,29-01-2026,REF-51008
TXN-11009,4207.41,29-01-2026,REF-51009
TXN-11010,4207.41,29-01-2026,REF-51010
TXN-11011,4207.41,29-01-2026,REF-51011
TXN-11012,4207.41,29-01-2026,REF-51012
TXN-11013,4207.41,29-01-2026,REF-51013
TXN-11014,4207.41,29-01-2026,REF-51014
TXN-11015,4207.41,29-01-2026,REF-51015
TXN-11016,4207.41,29-01-2026,REF-51016
TXN-11017,4207.41,29-01-2026,REF-51017
TXN-11018,4207.41,29-01-2026,REF-51018
TXN-11019,4207.41,29-01-2026,REF-51019
TXN-11020,4207.41,29-01-2026,REF-51020
TXN-11021,4207.41,29-01-2026,REF-51021
TXN-11022,4207.41,29-01-2026,REF-51022
TXN-11023,4207.41,29-01-2026,REF-51023
TXN-11024,4207.41,29-01-2026,REF-51024
TXN-11025,4207.41,29-01-2026,REF-51025
TXN-11026,4207.41,29-01-2026,REF-51026
TXN-11027,4207.41,29-01-2026,REF-51027
TXN-11028,4207.41,29-01-2026,REF-51028
TXN-11029,4207.41,29-01-2026,REF-51029
TXN-11030,4207.41,29-01-2026,REF-51030
TXN-11031,4207.41,29-01-2026,REF-51031
TXN-11032,4207.41,29-01-2026,REF-51032
TXN-11033,4207.41,29-01-2026,REF-51033
TXN-11034,4207.41,29-01-2026,REF-51034
TXN-11035,4207.41,29-01-2026,REF-51035
TXN-11036,4207.41,29-01-2026,REF-51036
TXN-11037,4207.41,29-01-2026,REF-51037
TXN-11038,4207.41,29-01-2026,REF-51038
TXN-11039,4207.41,29-01-2026,REF-51039
TXN-11040,4207.41,29-01-2026,REF-51040
TXN-11041,4207.41,29-01-2026,REF-51041
TXN-11042,4207.41,29-01-2026,REF-51042
TXN-11043,4207.41,29-01-2026,REF-51043
TXN-11044,4207.41,29-01-2026,REF-51044
TXN-11045,4207.41,29-01-2026,REF-51045
TXN-11046,4207.41,29-01-2026,REF-51046
TXN-11047,4207.41,29-01-2026,REF-51047
TXN-11048,4207.41,29-01-2026,REF-51048
TXN-11049,4207.41,29-01-2026,REF-51049
TXN-11050,4207.41,29-01-2026,REF-51050
TXN-11051,4207.41,29-01-2026,REF-51051
TXN-11052,4207.41,29-01-2026,REF-51052
TXN-11053,4207.41,29-01-2026,REF-51053
TXN-11054,4207.41,29-01-2026,REF-51054
TXN-11055,4207.41,29-01-2026,REF-51055
TXN-11056,4207.41,29-01-2026,REF-51056
TXN-11057,4207.41,29-01-2026,REF-51057
TXN-11058,4207.41,29-01-2026,REF-51058
TXN-11059,4207.41,29-01-2026,REF-51059
TXN-11060,4207.41,29-01-2026,REF-51060
TXN-11061,4207.41,29-01-2026,REF-51061
TXN-11062,4207.41,29-01-2026,REF-51062
TXN-11063,4207.41,29-01-2026,REF-51063
TXN-11064,4207.41,29-01-2026,REF-51064
TXN-11065,4207.41,29-01-2026,REF-51065
TXN-11066,4207.41,29-01-2026,REF-51066
TXN-11067,4207.41,29-01-2026,REF-51067
TXN-11068,4207.41,29-01-2026,REF-51068
TXN-11069,4207.41,29-01-2026,REF-51069
TXN-11070,4207.41,29-01-2026,REF-51070
TXN-11071,4207.41,29-01-2026,REF-51071
TXN-11072,4207.41,29-01-2026,REF-51072
TXN-11073,4207.41,29-01-2026,REF-51073
TXN-11074,4207.41,29-01-2026,REF-51074
TXN-11075,4207.41,29-01-2026,REF-51075
TXN-11076,4207.41,29-01-2026,REF-51076
TXN-11077,4207.41,29-01-2026,REF-51077
TXN-11078,4207.41,29-01-2026,REF-51078
TXN-11079,4207.41,29-01-2026,REF-51079
TXN-11080,4207.41,29-01-2026,REF-51080
TXN-11081,4207.41,29-01-2026,REF-51081
TXN-11082,4207.41,29-01-2026,REF-51082
TXN-11083,4207.41,29-01-2026,REF-51083
TXN-11084,4207.41,29-01-2026,REF-51084
TXN-11085,4207.41,29-01-2026,REF-51085
TXN-11086,4207.41,29-01-2026,REF-51086
TXN-11087,4207.41,29-01-2026,REF-51087
TXN-11088,4207.41,29-01-2026,REF-51088
TXN-11089,4207.41,29-01-2026,REF-51089
TXN-11090,4207.41,29-01-2026,REF-51090
TXN-11091,4207.41,29-01-2026,REF-51091
TXN-11092,4207.41,29-01-2026,REF-51092
TXN-11093,4207.41,29-01-2026,REF-51093
TXN-11094,4207.41,29-01-2026,REF-51094
TXN-11095,4207.41,29-01-2026,REF-51095
TXN-11096,4207.41,29-01-2026,REF-51096
TXN-11097,4207.41,29-01-2026,REF-51097
TXN-11098,4207.41,29-01-2026,REF-51098
TXN-11099,4207.41,29-01-2026,REF-51099
TXN-11100,4207.41,29-01-2026,REF-51100
TXN-11101,4207.41,29-01-2026,REF-51101
TXN-11102,4207.41,29-01-2026,REF-51102
TXN-11103,4207.41,29-01-2026,REF-51103
TXN-11104,4207.41,29-01-2026,REF-51104
TXN-11105,4207.41,29-01-2026,REF-51105
TXN-11106,4207.41,29-01-2026,REF-51106
TXN-11107,4207.41,29-01-2026,REF-51107
TXN-11108,4207.41,29-01-2026,REF-51108
TXN-11109,4207.41,29-01-2026,REF-51109
TXN-11110,4207.41,29-01-2026,REF-51110
TXN-11111,4207.41,29-01-2026,REF-51111
TXN-11112,4207.41,29-01-2026,REF-51112
TXN-11113,4207.41,29-01-2026,REF-51113
TXN-11114,4207.41,29-01-2026,REF-51114
TXN-11115,4207.41,29-01-2026,REF-51115
TXN-11116,4207.41,29-01-2026,REF-51116
TXN-11117,4207.41,29-01-2026,REF-51117
